sigla_uf,id_municipio,nome,numero_candidato,sigla_partido,votos,turno
MA,2111953,Sucupira do Riachão,13,PT,2033,1
MA,2111953,Sucupira do Riachão,18,REDE,6,1
MA,2111953,Sucupira do Riachão,17,PSL,298,2
MA,2111953,Sucupira do Riachão,13,PT,2538,2
MA,2112001,Tasso Fragoso,27,DC,0,1
MA,2112001,Tasso Fragoso,15,MDB,98,1
MA,2112001,Tasso Fragoso,30,NOVO,5,1
MA,2112001,Tasso Fragoso,51,PATRIOTA,33,1
MA,2112001,Tasso Fragoso,12,PDT,304,1
MA,2112001,Tasso Fragoso,19,PODE,11,1
MA,2112001,Tasso Fragoso,54,PPL,1,1
MA,2112001,Tasso Fragoso,45,PSDB,61,1
MA,2112001,Tasso Fragoso,17,PSL,1175,1
MA,2112001,Tasso Fragoso,50,PSOL,4,1
MA,2112001,Tasso Fragoso,16,PSTU,6,1
MA,2112001,Tasso Fragoso,13,PT,2822,1
MA,2112001,Tasso Fragoso,18,REDE,19,1
MA,2112001,Tasso Fragoso,17,PSL,1333,2
MA,2112001,Tasso Fragoso,13,PT,3045,2
MA,2112100,Timbiras,27,DC,2,1
MA,2112100,Timbiras,15,MDB,310,1
MA,2112100,Timbiras,30,NOVO,48,1
MA,2112100,Timbiras,51,PATRIOTA,123,1
MA,2112100,Timbiras,12,PDT,656,1
MA,2112100,Timbiras,19,PODE,15,1
MA,2112100,Timbiras,54,PPL,1,1
MA,2112100,Timbiras,45,PSDB,140,1
MA,2112100,Timbiras,17,PSL,1681,1
MA,2112100,Timbiras,50,PSOL,19,1
MA,2112100,Timbiras,16,PSTU,3,1
MA,2112100,Timbiras,13,PT,9812,1
MA,2112100,Timbiras,18,REDE,32,1
MA,2112100,Timbiras,17,PSL,1936,2
MA,2112100,Timbiras,13,PT,11438,2
MA,2112209,Timon,27,DC,13,1
MA,2112209,Timon,15,MDB,1156,1
MA,2112209,Timon,30,NOVO,449,1
MA,2112209,Timon,51,PATRIOTA,681,1
MA,2112209,Timon,12,PDT,9786,1
MA,2112209,Timon,19,PODE,136,1
MA,2112209,Timon,54,PPL,12,1
MA,2112209,Timon,45,PSDB,1425,1
MA,2112209,Timon,17,PSL,18777,1
MA,2112209,Timon,50,PSOL,289,1
MA,2112209,Timon,16,PSTU,48,1
MA,2112209,Timon,13,PT,49145,1
MA,2112209,Timon,18,REDE,616,1
MA,2112209,Timon,17,PSL,21797,2
MA,2112209,Timon,13,PT,62087,2
MA,2112233,Trizidela do Vale,27,DC,1,1
MA,2112233,Trizidela do Vale,15,MDB,218,1
MA,2112233,Trizidela do Vale,30,NOVO,55,1
MA,2112233,Trizidela do Vale,51,PATRIOTA,47,1
MA,2112233,Trizidela do Vale,12,PDT,1074,1
MA,2112233,Trizidela do Vale,19,PODE,23,1
MA,2112233,Trizidela do Vale,54,PPL,2,1
MA,2112233,Trizidela do Vale,45,PSDB,123,1
MA,2112233,Trizidela do Vale,17,PSL,3264,1
MA,2112233,Trizidela do Vale,50,PSOL,28,1
MA,2112233,Trizidela do Vale,16,PSTU,1,1
MA,2112233,Trizidela do Vale,13,PT,6173,1
MA,2112233,Trizidela do Vale,18,REDE,49,1
MA,2112233,Trizidela do Vale,17,PSL,3426,2
MA,2112233,Trizidela do Vale,13,PT,7680,2
MA,2112274,Tufilândia,27,DC,0,1
MA,2112274,Tufilândia,15,MDB,65,1
MA,2112274,Tufilândia,30,NOVO,5,1
MA,2112274,Tufilândia,51,PATRIOTA,23,1
MA,2112274,Tufilândia,12,PDT,180,1
MA,2112274,Tufilândia,19,PODE,7,1
MA,2112274,Tufilândia,54,PPL,0,1
MA,2112274,Tufilândia,45,PSDB,21,1
MA,2112274,Tufilândia,17,PSL,552,1
MA,2112274,Tufilândia,50,PSOL,12,1
MA,2112274,Tufilândia,16,PSTU,4,1
MA,2112274,Tufilândia,13,PT,3210,1
MA,2112274,Tufilândia,18,REDE,6,1
MA,2112274,Tufilândia,17,PSL,528,2
MA,2112274,Tufilândia,13,PT,3436,2
MA,2112308,Tuntum,27,DC,2,1
MA,2112308,Tuntum,15,MDB,394,1
MA,2112308,Tuntum,30,NOVO,105,1
MA,2112308,Tuntum,51,PATRIOTA,55,1
MA,2112308,Tuntum,12,PDT,1245,1
MA,2112308,Tuntum,19,PODE,74,1
MA,2112308,Tuntum,54,PPL,7,1
MA,2112308,Tuntum,45,PSDB,336,1
MA,2112308,Tuntum,17,PSL,4177,1
MA,2112308,Tuntum,50,PSOL,31,1
MA,2112308,Tuntum,16,PSTU,11,1
MA,2112308,Tuntum,13,PT,11551,1
MA,2112308,Tuntum,18,REDE,79,1
MA,2112308,Tuntum,17,PSL,4365,2
MA,2112308,Tuntum,13,PT,13549,2
MA,2112407,Turiaçu,27,DC,0,1
MA,2112407,Turiaçu,15,MDB,81,1
MA,2112407,Turiaçu,30,NOVO,17,1
MA,2112407,Turiaçu,51,PATRIOTA,153,1
MA,2112407,Turiaçu,12,PDT,757,1
MA,2112407,Turiaçu,19,PODE,10,1
MA,2112407,Turiaçu,54,PPL,2,1
MA,2112407,Turiaçu,45,PSDB,212,1
MA,2112407,Turiaçu,17,PSL,2440,1
MA,2112407,Turiaçu,50,PSOL,38,1
MA,2112407,Turiaçu,16,PSTU,7,1
MA,2112407,Turiaçu,13,PT,14451,1
MA,2112407,Turiaçu,18,REDE,66,1
MA,2112407,Turiaçu,17,PSL,2348,2
MA,2112407,Turiaçu,13,PT,14412,2
MA,2112456,Turilândia,27,DC,3,1
MA,2112456,Turilândia,15,MDB,95,1
MA,2112456,Turilândia,30,NOVO,3,1
MA,2112456,Turilândia,51,PATRIOTA,97,1
MA,2112456,Turilândia,12,PDT,356,1
MA,2112456,Turilândia,19,PODE,5,1
MA,2112456,Turilândia,54,PPL,0,1
MA,2112456,Turilândia,45,PSDB,98,1
MA,2112456,Turilândia,17,PSL,1397,1
MA,2112456,Turilândia,50,PSOL,19,1
MA,2112456,Turilândia,16,PSTU,1,1
MA,2112456,Turilândia,13,PT,7088,1
MA,2112456,Turilândia,18,REDE,28,1
MA,2112456,Turilândia,17,PSL,1252,2
MA,2112456,Turilândia,13,PT,7558,2
MA,2112506,Tutóia,27,DC,4,1
MA,2112506,Tutóia,15,MDB,609,1
MA,2112506,Tutóia,30,NOVO,48,1
MA,2112506,Tutóia,51,PATRIOTA,168,1
MA,2112506,Tutóia,12,PDT,3003,1
MA,2112506,Tutóia,19,PODE,43,1
MA,2112506,Tutóia,54,PPL,2,1
MA,2112506,Tutóia,45,PSDB,680,1
MA,2112506,Tutóia,17,PSL,3347,1
MA,2112506,Tutóia,50,PSOL,49,1
MA,2112506,Tutóia,16,PSTU,13,1
MA,2112506,Tutóia,13,PT,15983,1
MA,2112506,Tutóia,18,REDE,123,1
MA,2112506,Tutóia,17,PSL,4055,2
MA,2112506,Tutóia,13,PT,20863,2
MA,2112605,Urbano Santos,27,DC,2,1
MA,2112605,Urbano Santos,15,MDB,199,1
MA,2112605,Urbano Santos,30,NOVO,19,1
MA,2112605,Urbano Santos,51,PATRIOTA,109,1
MA,2112605,Urbano Santos,12,PDT,464,1
MA,2112605,Urbano Santos,19,PODE,47,1
MA,2112605,Urbano Santos,54,PPL,2,1
MA,2112605,Urbano Santos,45,PSDB,178,1
MA,2112605,Urbano Santos,17,PSL,1663,1
MA,2112605,Urbano Santos,50,PSOL,21,1
MA,2112605,Urbano Santos,16,PSTU,11,1
MA,2112605,Urbano Santos,13,PT,13356,1
MA,2112605,Urbano Santos,18,REDE,48,1
MA,2112605,Urbano Santos,17,PSL,1835,2
MA,2112605,Urbano Santos,13,PT,14355,2
MA,2112704,Vargem Grande,27,DC,4,1
MA,2112704,Vargem Grande,15,MDB,387,1
MA,2112704,Vargem Grande,30,NOVO,28,1
MA,2112704,Vargem Grande,51,PATRIOTA,94,1
MA,2112704,Vargem Grande,12,PDT,1002,1
MA,2112704,Vargem Grande,19,PODE,19,1
MA,2112704,Vargem Grande,54,PPL,4,1
MA,2112704,Vargem Grande,45,PSDB,251,1
MA,2112704,Vargem Grande,17,PSL,2776,1
MA,2112704,Vargem Grande,50,PSOL,40,1
MA,2112704,Vargem Grande,16,PSTU,8,1
MA,2112704,Vargem Grande,13,PT,15806,1
MA,2112704,Vargem Grande,18,REDE,65,1
MA,2112704,Vargem Grande,17,PSL,3081,2
MA,2112704,Vargem Grande,13,PT,17890,2
MA,2112803,Viana,27,DC,7,1
MA,2112803,Viana,15,MDB,288,1
MA,2112803,Viana,30,NOVO,29,1
MA,2112803,Viana,51,PATRIOTA,223,1
MA,2112803,Viana,12,PDT,1427,1
MA,2112803,Viana,19,PODE,34,1
MA,2112803,Viana,54,PPL,2,1
MA,2112803,Viana,45,PSDB,300,1
MA,2112803,Viana,17,PSL,5558,1
MA,2112803,Viana,50,PSOL,93,1
MA,2112803,Viana,16,PSTU,13,1
MA,2112803,Viana,13,PT,17998,1
MA,2112803,Viana,18,REDE,130,1
MA,2112803,Viana,17,PSL,5289,2
MA,2112803,Viana,13,PT,19698,2
MA,2112852,Vila Nova dos Martírios,27,DC,1,1
MA,2112852,Vila Nova dos Martírios,15,MDB,89,1
MA,2112852,Vila Nova dos Martírios,30,NOVO,4,1
MA,2112852,Vila Nova dos Martírios,51,PATRIOTA,35,1
MA,2112852,Vila Nova dos Martírios,12,PDT,265,1
MA,2112852,Vila Nova dos Martírios,19,PODE,10,1
MA,2112852,Vila Nova dos Martírios,54,PPL,0,1
MA,2112852,Vila Nova dos Martírios,45,PSDB,148,1
MA,2112852,Vila Nova dos Martírios,17,PSL,1630,1
MA,2112852,Vila Nova dos Martírios,50,PSOL,5,1
MA,2112852,Vila Nova dos Martírios,16,PSTU,5,1
MA,2112852,Vila Nova dos Martírios,13,PT,3096,1
MA,2112852,Vila Nova dos Martírios,18,REDE,23,1
MA,2112852,Vila Nova dos Martírios,17,PSL,1650,2
MA,2112852,Vila Nova dos Martírios,13,PT,3205,2
MA,2112902,Vitória do Mearim,27,DC,3,1
MA,2112902,Vitória do Mearim,15,MDB,236,1
MA,2112902,Vitória do Mearim,30,NOVO,43,1
MA,2112902,Vitória do Mearim,51,PATRIOTA,114,1
MA,2112902,Vitória do Mearim,12,PDT,1013,1
MA,2112902,Vitória do Mearim,19,PODE,16,1
MA,2112902,Vitória do Mearim,54,PPL,0,1
MA,2112902,Vitória do Mearim,45,PSDB,293,1
MA,2112902,Vitória do Mearim,17,PSL,3606,1
MA,2112902,Vitória do Mearim,50,PSOL,33,1
MA,2112902,Vitória do Mearim,16,PSTU,8,1
MA,2112902,Vitória do Mearim,13,PT,11243,1
MA,2112902,Vitória do Mearim,18,REDE,50,1
MA,2112902,Vitória do Mearim,17,PSL,3367,2
MA,2112902,Vitória do Mearim,13,PT,13071,2
MA,2113009,Vitorino Freire,27,DC,2,1
MA,2113009,Vitorino Freire,15,MDB,258,1
MA,2113009,Vitorino Freire,30,NOVO,35,1
MA,2113009,Vitorino Freire,51,PATRIOTA,77,1
MA,2113009,Vitorino Freire,12,PDT,1206,1
MA,2113009,Vitorino Freire,19,PODE,22,1
MA,2113009,Vitorino Freire,54,PPL,0,1
MA,2113009,Vitorino Freire,45,PSDB,196,1
MA,2113009,Vitorino Freire,17,PSL,3592,1
MA,2113009,Vitorino Freire,50,PSOL,32,1
MA,2113009,Vitorino Freire,16,PSTU,11,1
MA,2113009,Vitorino Freire,13,PT,10487,1
MA,2113009,Vitorino Freire,18,REDE,48,1
MA,2113009,Vitorino Freire,17,PSL,3722,2
MA,2113009,Vitorino Freire,13,PT,12628,2
MA,2114007,Zé Doca,27,DC,3,1
MA,2114007,Zé Doca,15,MDB,291,1
MA,2114007,Zé Doca,30,NOVO,45,1
MA,2114007,Zé Doca,51,PATRIOTA,184,1
MA,2114007,Zé Doca,12,PDT,1534,1
MA,2114007,Zé Doca,19,PODE,39,1
MA,2114007,Zé Doca,54,PPL,4,1
MA,2114007,Zé Doca,45,PSDB,296,1
MA,2114007,Zé Doca,17,PSL,4403,1
MA,2114007,Zé Doca,50,PSOL,73,1
MA,2114007,Zé Doca,16,PSTU,9,1
MA,2114007,Zé Doca,13,PT,15374,1
MA,2114007,Zé Doca,18,REDE,67,1
MA,2114007,Zé Doca,17,PSL,4658,2
MA,2114007,Zé Doca,13,PT,17495,2
PI,2200053,Acauã,27,DC,2,1
PI,2200053,Acauã,15,MDB,25,1
PI,2200053,Acauã,30,NOVO,10,1
PI,2200053,Acauã,51,PATRIOTA,22,1
PI,2200053,Acauã,12,PDT,498,1
PI,2200053,Acauã,19,PODE,6,1
PI,2200053,Acauã,54,PPL,1,1
PI,2200053,Acauã,45,PSDB,32,1
PI,2200053,Acauã,17,PSL,279,1
PI,2200053,Acauã,50,PSOL,13,1
PI,2200053,Acauã,16,PSTU,1,1
PI,2200053,Acauã,13,PT,3792,1
PI,2200053,Acauã,18,REDE,10,1
PI,2200053,Acauã,17,PSL,428,2
PI,2200053,Acauã,13,PT,4196,2
PI,2200103,Agricolândia,27,DC,0,1
PI,2200103,Agricolândia,15,MDB,29,1
PI,2200103,Agricolândia,30,NOVO,17,1
PI,2200103,Agricolândia,51,PATRIOTA,7,1
PI,2200103,Agricolândia,12,PDT,275,1
PI,2200103,Agricolândia,19,PODE,11,1
PI,2200103,Agricolândia,54,PPL,0,1
PI,2200103,Agricolândia,45,PSDB,65,1
PI,2200103,Agricolândia,17,PSL,503,1
PI,2200103,Agricolândia,50,PSOL,5,1
PI,2200103,Agricolândia,16,PSTU,1,1
PI,2200103,Agricolândia,13,PT,2794,1
PI,2200103,Agricolândia,18,REDE,24,1
PI,2200103,Agricolândia,17,PSL,623,2
PI,2200103,Agricolândia,13,PT,2963,2
PI,2200202,Água Branca,27,DC,1,1
PI,2200202,Água Branca,15,MDB,58,1
PI,2200202,Água Branca,30,NOVO,88,1
PI,2200202,Água Branca,51,PATRIOTA,64,1
PI,2200202,Água Branca,12,PDT,1212,1
PI,2200202,Água Branca,19,PODE,28,1
PI,2200202,Água Branca,54,PPL,0,1
PI,2200202,Água Branca,45,PSDB,102,1
PI,2200202,Água Branca,17,PSL,2528,1
PI,2200202,Água Branca,50,PSOL,16,1
PI,2200202,Água Branca,16,PSTU,3,1
PI,2200202,Água Branca,13,PT,7078,1
PI,2200202,Água Branca,18,REDE,35,1
PI,2200202,Água Branca,17,PSL,2799,2
PI,2200202,Água Branca,13,PT,7942,2
PI,2200251,Alagoinha do Piauí,27,DC,0,1
PI,2200251,Alagoinha do Piauí,15,MDB,39,1
PI,2200251,Alagoinha do Piauí,30,NOVO,8,1
PI,2200251,Alagoinha do Piauí,51,PATRIOTA,15,1
PI,2200251,Alagoinha do Piauí,12,PDT,718,1
PI,2200251,Alagoinha do Piauí,19,PODE,5,1
PI,2200251,Alagoinha do Piauí,54,PPL,1,1
PI,2200251,Alagoinha do Piauí,45,PSDB,120,1
PI,2200251,Alagoinha do Piauí,17,PSL,560,1
PI,2200251,Alagoinha do Piauí,50,PSOL,16,1
PI,2200251,Alagoinha do Piauí,16,PSTU,4,1
PI,2200251,Alagoinha do Piauí,13,PT,3091,1
PI,2200251,Alagoinha do Piauí,18,REDE,12,1
PI,2200251,Alagoinha do Piauí,17,PSL,924,2
PI,2200251,Alagoinha do Piauí,13,PT,3735,2
PI,2200277,Alegrete do Piauí,27,DC,1,1
PI,2200277,Alegrete do Piauí,15,MDB,29,1
PI,2200277,Alegrete do Piauí,30,NOVO,10,1
PI,2200277,Alegrete do Piauí,51,PATRIOTA,5,1
PI,2200277,Alegrete do Piauí,12,PDT,649,1
PI,2200277,Alegrete do Piauí,19,PODE,3,1
PI,2200277,Alegrete do Piauí,54,PPL,1,1
PI,2200277,Alegrete do Piauí,45,PSDB,61,1
PI,2200277,Alegrete do Piauí,17,PSL,363,1
PI,2200277,Alegrete do Piauí,50,PSOL,2,1
PI,2200277,Alegrete do Piauí,16,PSTU,1,1
PI,2200277,Alegrete do Piauí,13,PT,2225,1
PI,2200277,Alegrete do Piauí,18,REDE,9,1
PI,2200277,Alegrete do Piauí,17,PSL,498,2
PI,2200277,Alegrete do Piauí,13,PT,2687,2
PI,2200301,Alto Longá,27,DC,2,1
PI,2200301,Alto Longá,15,MDB,75,1
PI,2200301,Alto Longá,30,NOVO,45,1
PI,2200301,Alto Longá,51,PATRIOTA,22,1
PI,2200301,Alto Longá,12,PDT,858,1
PI,2200301,Alto Longá,19,PODE,17,1
PI,2200301,Alto Longá,54,PPL,0,1
PI,2200301,Alto Longá,45,PSDB,225,1
PI,2200301,Alto Longá,17,PSL,1283,1
PI,2200301,Alto Longá,50,PSOL,28,1
PI,2200301,Alto Longá,16,PSTU,0,1
PI,2200301,Alto Longá,13,PT,6646,1
PI,2200301,Alto Longá,18,REDE,36,1
PI,2200301,Alto Longá,17,PSL,1445,2
PI,2200301,Alto Longá,13,PT,7351,2
PI,2200400,Altos,27,DC,6,1
PI,2200400,Altos,15,MDB,233,1
PI,2200400,Altos,30,NOVO,115,1
PI,2200400,Altos,51,PATRIOTA,120,1
PI,2200400,Altos,12,PDT,1878,1
PI,2200400,Altos,19,PODE,72,1
PI,2200400,Altos,54,PPL,5,1
PI,2200400,Altos,45,PSDB,418,1
PI,2200400,Altos,17,PSL,3571,1
PI,2200400,Altos,50,PSOL,62,1
PI,2200400,Altos,16,PSTU,8,1
PI,2200400,Altos,13,PT,18020,1
PI,2200400,Altos,18,REDE,159,1
PI,2200400,Altos,17,PSL,4338,2
PI,2200400,Altos,13,PT,20732,2
PI,2200459,Alvorada do Gurguéia,27,DC,0,1
PI,2200459,Alvorada do Gurguéia,15,MDB,20,1
PI,2200459,Alvorada do Gurguéia,30,NOVO,4,1
PI,2200459,Alvorada do Gurguéia,51,PATRIOTA,56,1
PI,2200459,Alvorada do Gurguéia,12,PDT,130,1
PI,2200459,Alvorada do Gurguéia,19,PODE,3,1
PI,2200459,Alvorada do Gurguéia,54,PPL,0,1
PI,2200459,Alvorada do Gurguéia,45,PSDB,29,1
PI,2200459,Alvorada do Gurguéia,17,PSL,340,1
PI,2200459,Alvorada do Gurguéia,50,PSOL,7,1
PI,2200459,Alvorada do Gurguéia,16,PSTU,0,1
PI,2200459,Alvorada do Gurguéia,13,PT,2304,1
PI,2200459,Alvorada do Gurguéia,18,REDE,13,1
PI,2200459,Alvorada do Gurguéia,17,PSL,379,2
PI,2200459,Alvorada do Gurguéia,13,PT,2572,2
PI,2200509,Amarante,27,DC,7,1
PI,2200509,Amarante,15,MDB,92,1
PI,2200509,Amarante,30,NOVO,99,1
PI,2200509,Amarante,51,PATRIOTA,50,1
PI,2200509,Amarante,12,PDT,633,1
PI,2200509,Amarante,19,PODE,12,1
PI,2200509,Amarante,54,PPL,0,1
PI,2200509,Amarante,45,PSDB,146,1
PI,2200509,Amarante,17,PSL,1279,1
PI,2200509,Amarante,50,PSOL,33,1
PI,2200509,Amarante,16,PSTU,4,1
PI,2200509,Amarante,13,PT,8432,1
PI,2200509,Amarante,18,REDE,56,1
PI,2200509,Amarante,17,PSL,1419,2
PI,2200509,Amarante,13,PT,9036,2
PI,2200608,Angical do Piauí,27,DC,1,1
PI,2200608,Angical do Piauí,15,MDB,32,1
PI,2200608,Angical do Piauí,30,NOVO,46,1
PI,2200608,Angical do Piauí,51,PATRIOTA,36,1
PI,2200608,Angical do Piauí,12,PDT,413,1
PI,2200608,Angical do Piauí,19,PODE,10,1
PI,2200608,Angical do Piauí,54,PPL,0,1
PI,2200608,Angical do Piauí,45,PSDB,74,1
PI,2200608,Angical do Piauí,17,PSL,749,1
PI,2200608,Angical do Piauí,50,PSOL,16,1
PI,2200608,Angical do Piauí,16,PSTU,0,1
PI,2200608,Angical do Piauí,13,PT,3369,1
PI,2200608,Angical do Piauí,18,REDE,19,1
PI,2200608,Angical do Piauí,17,PSL,869,2
PI,2200608,Angical do Piauí,13,PT,3734,2
PI,2200707,Anísio de Abreu,27,DC,1,1
PI,2200707,Anísio de Abreu,15,MDB,47,1
PI,2200707,Anísio de Abreu,30,NOVO,14,1
PI,2200707,Anísio de Abreu,51,PATRIOTA,16,1
PI,2200707,Anísio de Abreu,12,PDT,459,1
PI,2200707,Anísio de Abreu,19,PODE,9,1
PI,2200707,Anísio de Abreu,54,PPL,1,1
PI,2200707,Anísio de Abreu,45,PSDB,86,1
PI,2200707,Anísio de Abreu,17,PSL,436,1
PI,2200707,Anísio de Abreu,50,PSOL,5,1
PI,2200707,Anísio de Abreu,16,PSTU,2,1
PI,2200707,Anísio de Abreu,13,PT,3981,1
PI,2200707,Anísio de Abreu,18,REDE,3,1
PI,2200707,Anísio de Abreu,17,PSL,605,2
PI,2200707,Anísio de Abreu,13,PT,4455,2
PI,2200806,Antônio Almeida,27,DC,1,1
PI,2200806,Antônio Almeida,15,MDB,15,1
PI,2200806,Antônio Almeida,30,NOVO,18,1
PI,2200806,Antônio Almeida,51,PATRIOTA,12,1
PI,2200806,Antônio Almeida,12,PDT,138,1
PI,2200806,Antônio Almeida,19,PODE,6,1
PI,2200806,Antônio Almeida,54,PPL,0,1
PI,2200806,Antônio Almeida,45,PSDB,60,1
PI,2200806,Antônio Almeida,17,PSL,581,1
PI,2200806,Antônio Almeida,50,PSOL,6,1
PI,2200806,Antônio Almeida,16,PSTU,0,1
PI,2200806,Antônio Almeida,13,PT,1137,1
PI,2200806,Antônio Almeida,18,REDE,16,1
PI,2200806,Antônio Almeida,17,PSL,586,2
PI,2200806,Antônio Almeida,13,PT,1389,2
PI,2200905,Aroazes,27,DC,1,1
PI,2200905,Aroazes,15,MDB,34,1
PI,2200905,Aroazes,30,NOVO,9,1
PI,2200905,Aroazes,51,PATRIOTA,2,1
PI,2200905,Aroazes,12,PDT,255,1
PI,2200905,Aroazes,19,PODE,6,1
PI,2200905,Aroazes,54,PPL,1,1
PI,2200905,Aroazes,45,PSDB,27,1
PI,2200905,Aroazes,17,PSL,452,1
PI,2200905,Aroazes,50,PSOL,6,1
PI,2200905,Aroazes,16,PSTU,2,1
PI,2200905,Aroazes,13,PT,3199,1
PI,2200905,Aroazes,18,REDE,9,1
PI,2200905,Aroazes,17,PSL,436,2
PI,2200905,Aroazes,13,PT,3330,2
PI,2200954,Aroeiras do Itaim,27,DC,0,1
PI,2200954,Aroeiras do Itaim,15,MDB,12,1
PI,2200954,Aroeiras do Itaim,30,NOVO,11,1
PI,2200954,Aroeiras do Itaim,51,PATRIOTA,10,1
PI,2200954,Aroeiras do Itaim,12,PDT,243,1
PI,2200954,Aroeiras do Itaim,19,PODE,5,1
PI,2200954,Aroeiras do Itaim,54,PPL,0,1
PI,2200954,Aroeiras do Itaim,45,PSDB,15,1
PI,2200954,Aroeiras do Itaim,17,PSL,336,1
PI,2200954,Aroeiras do Itaim,50,PSOL,12,1
PI,2200954,Aroeiras do Itaim,16,PSTU,1,1
PI,2200954,Aroeiras do Itaim,13,PT,2086,1
PI,2200954,Aroeiras do Itaim,18,REDE,2,1
PI,2200954,Aroeiras do Itaim,17,PSL,393,2
PI,2200954,Aroeiras do Itaim,13,PT,2414,2
PI,2201002,Arraial,27,DC,0,1
PI,2201002,Arraial,15,MDB,13,1
PI,2201002,Arraial,30,NOVO,13,1
PI,2201002,Arraial,51,PATRIOTA,13,1
PI,2201002,Arraial,12,PDT,292,1
PI,2201002,Arraial,19,PODE,4,1
PI,2201002,Arraial,54,PPL,0,1
PI,2201002,Arraial,45,PSDB,37,1
PI,2201002,Arraial,17,PSL,243,1
PI,2201002,Arraial,50,PSOL,13,1
PI,2201002,Arraial,16,PSTU,2,1
PI,2201002,Arraial,13,PT,2305,1
PI,2201002,Arraial,18,REDE,12,1
PI,2201002,Arraial,17,PSL,308,2
PI,2201002,Arraial,13,PT,2533,2
PI,2201051,Assunção do Piauí,27,DC,0,1
PI,2201051,Assunção do Piauí,15,MDB,47,1
PI,2201051,Assunção do Piauí,30,NOVO,21,1
PI,2201051,Assunção do Piauí,51,PATRIOTA,13,1
PI,2201051,Assunção do Piauí,12,PDT,641,1
PI,2201051,Assunção do Piauí,19,PODE,2,1
PI,2201051,Assunção do Piauí,54,PPL,0,1
PI,2201051,Assunção do Piauí,45,PSDB,73,1
PI,2201051,Assunção do Piauí,17,PSL,342,1
PI,2201051,Assunção do Piauí,50,PSOL,1,1
PI,2201051,Assunção do Piauí,16,PSTU,2,1
PI,2201051,Assunção do Piauí,13,PT,3370,1
PI,2201051,Assunção do Piauí,18,REDE,26,1
PI,2201051,Assunção do Piauí,17,PSL,528,2
PI,2201051,Assunção do Piauí,13,PT,4053,2
PI,2201101,Avelino Lopes,27,DC,2,1
PI,2201101,Avelino Lopes,15,MDB,83,1
PI,2201101,Avelino Lopes,30,NOVO,14,1
PI,2201101,Avelino Lopes,51,PATRIOTA,66,1
PI,2201101,Avelino Lopes,12,PDT,619,1
PI,2201101,Avelino Lopes,19,PODE,9,1
PI,2201101,Avelino Lopes,54,PPL,2,1
PI,2201101,Avelino Lopes,45,PSDB,159,1
PI,2201101,Avelino Lopes,17,PSL,901,1
PI,2201101,Avelino Lopes,50,PSOL,13,1
PI,2201101,Avelino Lopes,16,PSTU,1,1
PI,2201101,Avelino Lopes,13,PT,4555,1
PI,2201101,Avelino Lopes,18,REDE,12,1
PI,2201101,Avelino Lopes,17,PSL,1169,2
PI,2201101,Avelino Lopes,13,PT,5444,2
PI,2201150,Baixa Grande do Ribeiro,27,DC,1,1
PI,2201150,Baixa Grande do Ribeiro,15,MDB,81,1
PI,2201150,Baixa Grande do Ribeiro,30,NOVO,7,1
PI,2201150,Baixa Grande do Ribeiro,51,PATRIOTA,76,1
PI,2201150,Baixa Grande do Ribeiro,12,PDT,696,1
PI,2201150,Baixa Grande do Ribeiro,19,PODE,13,1
PI,2201150,Baixa Grande do Ribeiro,54,PPL,0,1
PI,2201150,Baixa Grande do Ribeiro,45,PSDB,138,1
PI,2201150,Baixa Grande do Ribeiro,17,PSL,1249,1
PI,2201150,Baixa Grande do Ribeiro,50,PSOL,11,1
PI,2201150,Baixa Grande do Ribeiro,16,PSTU,2,1
PI,2201150,Baixa Grande do Ribeiro,13,PT,4448,1
PI,2201150,Baixa Grande do Ribeiro,18,REDE,18,1
PI,2201150,Baixa Grande do Ribeiro,17,PSL,1605,2
PI,2201150,Baixa Grande do Ribeiro,13,PT,5007,2
PI,2201176,Barra D'Alcântara,27,DC,2,1
PI,2201176,Barra D'Alcântara,15,MDB,21,1
PI,2201176,Barra D'Alcântara,30,NOVO,9,1
PI,2201176,Barra D'Alcântara,51,PATRIOTA,11,1
PI,2201176,Barra D'Alcântara,12,PDT,214,1
PI,2201176,Barra D'Alcântara,19,PODE,3,1
PI,2201176,Barra D'Alcântara,54,PPL,0,1
PI,2201176,Barra D'Alcântara,45,PSDB,61,1
PI,2201176,Barra D'Alcântara,17,PSL,176,1
PI,2201176,Barra D'Alcântara,50,PSOL,2,1
PI,2201176,Barra D'Alcântara,16,PSTU,2,1
PI,2201176,Barra D'Alcântara,13,PT,1806,1
PI,2201176,Barra D'Alcântara,18,REDE,8,1
PI,2201176,Barra D'Alcântara,17,PSL,297,2
PI,2201176,Barra D'Alcântara,13,PT,2042,2
PI,2201200,Barras,27,DC,10,1
PI,2201200,Barras,15,MDB,193,1
PI,2201200,Barras,30,NOVO,97,1
PI,2201200,Barras,51,PATRIOTA,98,1
PI,2201200,Barras,12,PDT,2536,1
PI,2201200,Barras,19,PODE,62,1
PI,2201200,Barras,54,PPL,5,1
PI,2201200,Barras,45,PSDB,921,1
PI,2201200,Barras,17,PSL,3917,1
PI,2201200,Barras,50,PSOL,58,1
PI,2201200,Barras,16,PSTU,8,1
PI,2201200,Barras,13,PT,17306,1
PI,2201200,Barras,18,REDE,165,1
PI,2201200,Barras,17,PSL,5265,2
